學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1007,逢甲大學,07321063,土木工程學系,D 日,B 學士,76,24,84,22,93,18,109,13,0,0,0,0,0,0,19,2,19 臺中市,1 一般
1007,逢甲大學,07321063,土木工程學系,N 職,M 碩士,8,2,3,2,3,0,1,0,2,0,0,0,0,0,0,0,19 臺中市,1 一般
1007,逢甲大學,07321063,土木工程學系營建工程與管理進修學士班,P 進,B 學士,43,8,37,8,30,9,32,11,0,0,0,0,0,0,22,5,19 臺中市,1 一般
1007,逢甲大學,07321100,土木水利工程與建設規劃博士學位學程,D 日,D 博士,7,2,10,2,8,2,6,1,4,1,9,2,8,0,0,0,19 臺中市,1 一般
1007,逢甲大學,07399102,智慧城市國際碩士學位學程,D 日,M 碩士,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1007,逢甲大學,10411093,運輸與物流學系,D 日,M 碩士,7,11,7,4,0,4,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1007,逢甲大學,10411093,運輸與物流學系,D 日,B 學士,63,50,65,46,60,51,67,48,0,0,0,0,0,0,7,1,19 臺中市,1 一般
1007,逢甲大學,10411093,運輸與物流學系,N 職,M 碩士,0,0,0,0,3,5,6,0,2,1,0,0,0,0,0,0,19 臺中市,1 一般
1007,逢甲大學,99999094,全校國際生大一不分系學士班,D 日,B 學士,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1008,靜宜大學,01111001,教育研究所,D 日,M 碩士,1,15,1,16,1,4,1,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,01111001,教育研究所,N 職,M 碩士,0,18,1,17,0,4,1,1,2,1,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,02311004,英國語文學系,D 日,M 碩士,0,5,0,2,2,4,1,3,0,1,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,02311004,英國語文學系,D 日,B 學士,33,86,40,106,33,110,44,115,0,0,0,0,0,0,10,39,06 臺中市,1 一般
1008,靜宜大學,02311005,西班牙語文學系,D 日,M 碩士,4,6,2,6,0,5,2,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,02311005,西班牙語文學系,D 日,B 學士,31,84,27,96,26,88,20,97,0,0,0,0,0,0,7,17,06 臺中市,1 一般
1008,靜宜大學,02311006,日本語文學系,D 日,M 碩士,3,3,3,1,1,3,2,5,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,02311006,日本語文學系,D 日,B 學士,38,84,49,101,50,103,41,96,0,0,0,0,0,0,25,31,06 臺中市,1 一般
1008,靜宜大學,02311007,寰宇外語教育學士學位學程,D 日,B 學士,8,35,10,29,8,29,4,24,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,02321002,台灣文學系,D 日,M 碩士,3,3,2,2,1,2,0,0,0,0,0,0,0,1,0,0,06 臺中市,1 一般
1008,靜宜大學,02321002,台灣文學系,D 日,B 學士,19,35,18,25,14,36,16,32,0,0,0,0,0,0,4,8,06 臺中市,1 一般
1008,靜宜大學,02322003,中國文學系,D 日,M 碩士,1,4,2,3,1,4,0,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,02322003,中國文學系,D 日,B 學士,49,60,40,61,42,66,22,75,0,0,0,0,0,0,17,30,06 臺中市,1 一般
1008,靜宜大學,02322003,中國文學系,N 職,M 碩士,1,0,1,4,0,1,1,4,0,1,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,03141038,犯罪防治碩士學位學程,D 日,M 碩士,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,03211008,大眾傳播學系,D 日,M 碩士,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,03211008,大眾傳播學系,D 日,B 學士,24,50,19,54,16,60,14,53,0,0,0,0,0,0,6,5,06 臺中市,1 一般
1008,靜宜大學,04111011,會計學系,D 日,M 碩士,7,9,2,2,0,1,0,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,04111011,會計學系,D 日,B 學士,59,101,55,112,63,100,54,109,0,0,0,0,0,0,9,8,06 臺中市,1 一般
1008,靜宜大學,04121019,財務金融學系,D 日,M 碩士,4,12,0,2,0,2,1,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,04121019,財務金融學系,D 日,B 學士,74,88,78,91,80,96,67,106,0,0,0,0,0,0,27,15,06 臺中市,1 一般
1008,靜宜大學,04131010,寰宇管理碩士學位學程,D 日,M 碩士,3,13,4,7,4,2,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,04131012,企業管理學系,D 日,M 碩士,2,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,04131012,企業管理學系,D 日,B 學士,56,109,62,103,58,100,66,104,0,0,0,0,0,0,27,12,06 臺中市,1 一般
1008,靜宜大學,04131014,管理碩士在職專班,N 職,M 碩士,24,23,27,20,3,8,8,2,2,5,7,2,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,04131014,管理學院管理碩士在職專班柬埔寨境外專班,N 職,M 碩士,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,04131015,國際企業學系,D 日,M 碩士,1,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,04131015,國際企業學系,D 日,B 學士,56,111,52,117,61,115,49,123,0,0,0,0,0,0,25,12,06 臺中市,1 一般
1008,靜宜大學,04131018,創新與創業管理碩士學位學程,D 日,M 碩士,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,04191010,寰宇管理學士學位學程,D 日,B 學士,11,35,15,32,11,26,5,30,0,0,0,0,0,0,1,2,06 臺中市,1 一般
1008,靜宜大學,04211020,法律學系,D 日,M 碩士,5,5,6,3,6,5,6,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,04211020,法律學系,D 日,B 學士,39,73,44,70,41,79,49,68,0,0,0,0,0,0,27,28,06 臺中市,1 一般
1008,靜宜大學,04211020,法律學系,N 職,M 碩士,2,4,3,3,3,1,0,1,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,05191031,食品營養學系,D 日,D 博士,2,6,2,1,4,1,1,2,1,1,0,0,1,2,0,0,06 臺中市,1 一般
1008,靜宜大學,05191031,食品營養學系,D 日,M 碩士,5,8,4,6,2,11,4,4,2,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,05191031,食品營養學系,D 日,B 學士,21,87,34,88,32,76,30,73,0,0,0,0,0,0,8,14,06 臺中市,1 一般
1008,靜宜大學,05211021,生態人文學系,D 日,M 碩士,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,05212021,生態人文學系,D 日,B 學士,25,27,20,23,17,28,20,25,0,0,0,0,0,0,11,5,06 臺中市,1 一般
1008,靜宜大學,05311023,應用化學系,D 日,D 博士,0,1,0,1,2,3,2,1,2,1,1,0,4,0,0,0,06 臺中市,1 一般
1008,靜宜大學,05311023,應用化學系,D 日,M 碩士,11,3,4,3,3,0,4,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,05311023,應用化學系,D 日,B 學士,53,48,59,43,46,41,54,35,0,0,0,0,0,0,16,6,06 臺中市,1 一般
1008,靜宜大學,05499036,財務工程學系,D 日,M 碩士,5,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,05499036,財務工程學系,D 日,B 學士,30,19,39,41,59,29,46,32,0,0,0,0,0,0,19,7,06 臺中市,1 一般
1008,靜宜大學,05499037,資料科學暨大數據分析與應用學系,D 日,B 學士,57,36,21,18,23,14,22,14,0,0,0,0,0,0,13,1,06 臺中市,1 一般
1008,靜宜大學,06131027,資訊管理學系,D 日,M 碩士,2,11,6,2,0,1,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,06131027,資訊管理學系,D 日,B 學士,65,42,68,45,63,41,48,39,0,0,0,0,0,0,25,3,06 臺中市,1 一般
1008,靜宜大學,06132009,資訊傳播工程學系,D 日,M 碩士,1,4,3,0,2,0,1,0,0,1,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,06132009,資訊傳播工程學系,D 日,B 學士,77,42,62,54,67,39,63,36,0,0,0,0,0,0,23,4,06 臺中市,1 一般
1008,靜宜大學,06134028,資訊學院資訊應用與科技管理碩士在職專班,N 職,M 碩士,3,1,1,0,0,0,4,2,2,0,4,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,07141030,資訊工程學系,D 日,M 碩士,2,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,07141030,資訊工程學系,D 日,B 學士,95,17,96,19,88,21,77,20,0,0,0,0,0,0,33,1,06 臺中市,1 一般
1008,靜宜大學,09161035,化粧品科學系,D 日,D 博士,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,09161035,化粧品科學系,D 日,M 碩士,3,10,1,11,3,1,1,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,09161035,化粧品科學系,D 日,B 學士,10,103,13,95,17,123,27,108,0,0,0,0,0,0,11,24,06 臺中市,1 一般
1008,靜宜大學,09161035,化粧品科學系,N 職,M 碩士,2,7,1,4,2,3,1,0,0,3,1,1,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,09231032,社會工作與兒童少年福利學系,D 日,M 碩士,2,9,2,13,2,8,1,4,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,09231032,社會工作與兒童少年福利學系,D 日,B 學士,22,100,32,97,25,113,42,122,0,0,0,0,0,0,7,19,06 臺中市,1 一般
1008,靜宜大學,09231032,社會工作與兒童少年福利學系,N 職,M 碩士,0,8,2,8,1,6,2,3,0,2,1,4,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,09299039,社會企業與文化創意碩士學位學程,D 日,M 碩士,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,10151034,觀光事業學系,D 日,M 碩士,2,4,1,6,2,2,0,2,0,0,0,0,0,0,0,0,06 臺中市,1 一般
1008,靜宜大學,10151034,觀光事業學系,D 日,B 學士,57,121,63,129,51,129,50,132,0,0,0,0,0,0,18,27,06 臺中市,1 一般
1008,靜宜大學,10151034,觀光事業學系,N 職,M 碩士,5,5,1,8,2,4,4,1,1,3,0,3,0,0,0,0,06 臺中市,1 一般
1009,長庚大學,02122001,工業設計學系,D 日,M 碩士,0,3,0,0,0,2,2,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,02122001,工業設計學系,D 日,B 學士,22,25,18,32,20,21,16,33,0,0,0,0,0,0,5,2,03 桃園市,1 一般
1009,長庚大學,04131004,企業管理研究所,D 日,D 博士,3,6,7,3,2,3,3,1,2,0,0,0,3,0,0,0,03 桃園市,1 一般
1009,長庚大學,04131005,工商管理學系,D 日,M 碩士,10,13,6,5,4,4,2,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,04131005,工商管理學系,D 日,B 學士,11,40,12,36,12,36,25,28,0,0,0,0,0,0,1,1,03 桃園市,1 一般
1009,長庚大學,04131008,商管專業學院碩士學位學程,D 日,M 碩士,10,3,9,12,4,5,2,5,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,04131008,商管專業學院碩士學位學程在職專班,N 職,M 碩士,19,36,18,33,3,2,6,19,6,9,4,2,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,04133007,醫務管理學系,D 日,M 碩士,3,13,1,13,0,2,1,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,04133007,醫務管理學系,D 日,B 學士,13,40,6,44,12,41,11,34,0,0,0,0,0,0,3,3,03 桃園市,1 一般
1009,長庚大學,04199015,智慧醫療創新碩士學位學程,D 日,M 碩士,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,05121011,生物科技產業博士學位學程,D 日,D 博士,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,05121011,生物科技產業碩士學位學程,D 日,M 碩士,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,05123012,生物醫學研究所,D 日,D 博士,6,4,12,5,10,3,8,6,13,4,8,4,4,9,0,0,03 桃園市,1 一般
1009,長庚大學,05123012,生物醫學研究所,D 日,M 碩士,20,27,20,22,22,14,5,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,05123012,生物醫學系,D 日,B 學士,33,68,30,56,27,54,28,47,0,0,0,0,0,0,5,2,03 桃園市,1 一般
1009,長庚大學,05123032,分子醫學全英語碩士學位學程,D 日,M 碩士,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,06131013,資訊管理學系,D 日,M 碩士,10,8,10,4,9,3,2,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,06131013,資訊管理學系,D 日,B 學士,50,44,49,44,41,47,55,36,0,0,0,0,0,0,3,2,03 桃園市,1 一般
1009,長庚大學,06131018,資訊工程學系,D 日,M 碩士,15,2,16,4,6,4,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,06131018,資訊工程學系,D 日,B 學士,33,17,36,16,41,10,44,14,0,0,0,0,0,0,6,1,03 桃園市,1 一般
1009,長庚大學,07111025,化工與材料工程學系,D 日,D 博士,3,2,1,2,6,5,2,1,4,0,0,0,2,0,0,0,03 桃園市,1 一般
1009,長庚大學,07111025,化工與材料工程學系,D 日,M 碩士,35,5,29,3,7,3,1,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,07111025,化工與材料工程學系,D 日,B 學士,37,19,36,19,26,23,33,14,0,0,0,0,0,0,2,1,03 桃園市,1 一般
1009,長庚大學,07141014,電機工程學系,D 日,D 博士,5,0,2,1,6,2,3,0,6,0,3,0,5,0,0,0,03 桃園市,1 一般
1009,長庚大學,07141014,電機工程學系,D 日,M 碩士,18,5,13,3,12,1,1,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,07141014,電機工程學系,D 日,B 學士,79,24,82,14,85,12,78,21,0,0,0,0,0,0,11,0,03 桃園市,1 一般
1009,長庚大學,07141014,電機工程學系,N 職,M 碩士,16,1,12,1,0,0,2,0,0,0,4,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,07141016,電子工程學系,D 日,D 博士,3,0,5,4,6,2,8,5,4,1,8,0,5,0,0,0,03 桃園市,1 一般
1009,長庚大學,07141016,電子工程學系,D 日,M 碩士,27,3,24,3,5,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,07141016,電子工程學系,D 日,B 學士,67,27,67,26,57,24,74,17,0,0,0,0,0,0,18,1,03 桃園市,1 一般
1009,長庚大學,07141016,電子工程學系,N 職,M 碩士,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,07141017,光電工程研究所,D 日,M 碩士,3,2,3,1,5,2,1,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,07141052,奈米工程及設計碩士學位學程,D 日,M 碩士,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,07151022,機械工程學系,D 日,D 博士,1,2,2,0,0,0,4,0,2,1,2,0,1,0,0,0,03 桃園市,1 一般
1009,長庚大學,07151022,機械工程學系,D 日,M 碩士,9,6,14,1,4,0,2,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,07151022,機械工程學系,D 日,B 學士,35,6,37,7,38,7,37,8,0,0,0,0,0,0,2,0,03 桃園市,1 一般
1009,長庚大學,07193027,生物醫學工程博士學位學程,D 日,D 博士,1,0,2,0,3,0,1,0,1,1,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,07193027,生物醫學工程研究所,D 日,M 碩士,10,7,10,5,2,1,1,0,0,0,0,1,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09111049,顱顏口腔醫學研究所,D 日,M 碩士,5,6,3,7,3,7,2,4,2,1,1,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09121028,醫學系,D 日,B 學士,72,42,78,34,65,44,67,32,65,37,68,34,81,26,3,0,03 桃園市,1 一般
1009,長庚大學,09121029,臨床醫學研究所,D 日,D 博士,15,6,14,6,15,12,16,8,16,10,9,8,44,23,0,0,03 桃園市,1 一般
1009,長庚大學,09121029,臨床醫學研究所,D 日,M 碩士,1,4,4,6,4,4,4,2,2,0,2,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09121034,顯微手術國際碩士學位學程,D 日,M 碩士,4,4,6,1,4,0,1,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09131040,護理學系,D 日,D 博士,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09131040,護理學系,D 日,M 碩士,3,31,1,22,3,21,0,22,1,10,0,10,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09131040,學士後護理學系,D 日,B 學士,5,37,9,35,6,32,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09131040,護理學系,D 日,B 學士,17,75,15,70,9,94,16,78,0,0,0,0,0,0,5,7,03 桃園市,1 一般
1009,長庚大學,09141046,醫學生物技術暨檢驗學系,D 日,M 碩士,6,11,2,6,1,2,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09141046,醫學生物技術暨檢驗學系,D 日,B 學士,12,42,13,36,18,40,19,41,0,0,0,0,0,0,7,4,03 桃園市,1 一般
1009,長庚大學,09141048,醫學影像暨放射科學系,D 日,D 博士,1,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09141048,醫學影像暨放射科學系,D 日,M 碩士,1,6,8,1,4,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09141048,醫學影像暨放射科學系,D 日,B 學士,15,19,10,25,16,21,18,20,0,0,0,0,0,0,5,4,03 桃園市,1 一般
1009,長庚大學,09151037,物理治療學系,D 日,D 博士,2,1,4,1,1,0,2,0,0,2,2,1,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09151037,物理治療學系,D 日,M 碩士,7,4,7,3,5,2,1,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09151037,物理治療學系,D 日,B 學士,12,18,20,15,25,24,22,27,0,0,0,0,0,0,6,8,03 桃園市,1 一般
1009,長庚大學,09152038,職能治療學系行為科學碩士班,D 日,M 碩士,2,11,1,14,4,6,1,8,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09152038,職能治療學系,D 日,B 學士,9,27,8,28,8,34,5,34,0,0,0,0,0,0,4,10,03 桃園市,1 一般
1009,長庚大學,09159041,早期療育研究所,D 日,M 碩士,0,10,0,13,1,2,1,7,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09171031,中醫學系天然藥物碩士班,D 日,M 碩士,5,6,1,9,0,2,2,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09171031,中醫學系傳統中醫學碩士班,D 日,M 碩士,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1009,長庚大學,09171031,中醫學系,D 日,B 學士,21,26,25,28,17,35,26,20,33,18,24,30,29,19,31,22,03 桃園市,1 一般
1009,長庚大學,09199042,呼吸治療學系,D 日,B 學士,14,19,11,24,4,30,13,29,0,0,0,0,0,0,2,10,03 桃園市,1 一般
1009,長庚大學,09199050,健康照護產業碩士學位學程,D 日,M 碩士,1,5,0,4,0,3,1,3,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,02191001,藝術與設計學系藝術管理碩士班,D 日,M 碩士,0,2,1,4,2,4,0,3,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,02191001,藝術與設計學系,D 日,B 學士,12,32,9,34,22,48,12,34,0,0,0,0,0,0,7,17,03 桃園市,1 一般
1010,元智大學,02299047,文化產業與文化政策博士學位學程,D 日,D 博士,2,4,2,2,2,2,0,4,0,2,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,02299049,人文社會學院英語學士學位學程,D 日,B 學士,8,29,7,23,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,02311007,應用外語學系,D 日,M 碩士,1,1,5,7,3,7,0,2,0,1,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,02311007,應用外語學系,D 日,B 學士,16,34,8,45,21,41,19,42,0,0,0,0,0,0,8,11,03 桃園市,1 一般
1010,元智大學,02311007,應用外語學系,N 職,M 碩士,3,2,2,5,0,5,1,1,0,1,0,3,1,0,0,0,03 桃園市,1 一般
1010,元智大學,02322004,中國語文學系,D 日,M 碩士,1,7,1,5,0,3,0,2,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,02322004,中國語文學系,D 日,B 學士,16,36,15,37,11,45,18,52,0,0,0,0,0,0,3,5,03 桃園市,1 一般
1010,元智大學,03141009,社會暨政策科學學系,D 日,M 碩士,3,6,3,3,3,3,3,3,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,03141009,社會暨政策科學學系,D 日,B 學士,20,34,20,35,16,42,20,42,0,0,0,0,0,0,9,8,03 桃園市,1 一般
1010,元智大學,03141009,社會暨政策科學學系,N 職,M 碩士,3,8,10,18,4,3,3,7,0,4,2,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,03141009,社會暨政策科學學系現役軍人營區碩士在職專班,N 職,M 碩士,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,03141010,資訊社會學碩士學位學程,N 職,M 碩士,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,03 桃園市,1 一般
1010,元智大學,04121014,管理學院財務金融暨會計碩士班,D 日,M 碩士,21,15,17,19,2,2,1,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,04131019,管理學院經營管理碩士班,D 日,M 碩士,15,39,17,23,13,5,5,3,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,04131021,管理學院管理碩士在職專班,N 職,M 碩士,51,39,29,35,13,4,9,4,10,4,6,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,04199018,管理學院博士班,D 日,D 博士,7,5,12,7,9,7,13,6,10,5,6,2,8,5,0,0,03 桃園市,1 一般
1010,元智大學,04199018,管理學院,D 日,B 學士,137,281,156,274,157,271,158,298,0,0,0,0,0,0,35,20,03 桃園市,1 一般
1010,元智大學,05121025,生物科技與工程研究所,D 日,M 碩士,4,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,05124027,生物與醫學資訊碩士學位學程,D 日,M 碩士,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,06131011,資訊管理學系,D 日,D 博士,3,1,1,1,5,2,2,2,1,0,0,0,2,3,0,0,03 桃園市,1 一般
1010,元智大學,06131011,資訊管理學系,D 日,M 碩士,20,3,12,12,1,0,2,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,06131011,資訊管理學系,D 日,B 學士,61,50,65,38,68,46,75,37,0,0,0,0,0,0,26,4,03 桃園市,1 一般
1010,元智大學,06131011,資訊管理學系,N 職,M 碩士,12,7,10,6,4,3,5,1,3,0,3,1,0,0,0,0,03 桃園市,1 一般
1010,元智大學,06131011,資訊管理學系現役軍人營區碩士在職專班,N 職,M 碩士,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,06131028,資訊工程學系,D 日,D 博士,4,1,4,0,2,2,2,0,1,1,3,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,06131028,資訊工程學系,D 日,M 碩士,36,5,21,7,16,3,5,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,06131028,資訊工程學系,D 日,B 學士,108,27,114,35,122,35,110,29,0,0,0,0,0,0,39,5,03 桃園市,1 一般
1010,元智大學,06131028,資訊工程學系,N 職,M 碩士,15,6,5,2,11,0,7,0,2,0,4,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,06131051,資訊學院英語學士學位學程,D 日,B 學士,24,11,14,6,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,06133013,資訊傳播學系,D 日,M 碩士,7,6,6,3,6,1,2,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,06133013,資訊傳播學系,D 日,B 學士,53,56,47,70,53,77,57,78,0,0,0,0,0,0,23,15,03 桃園市,1 一般
1010,元智大學,07111041,化學工程與材料科學學系,D 日,D 博士,4,3,2,0,2,0,2,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,07111041,化學工程與材料科學學系,D 日,M 碩士,17,14,17,7,3,2,2,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,07111041,化學工程與材料科學學系,D 日,B 學士,72,38,66,42,74,47,79,41,0,0,0,0,0,0,18,4,03 桃園市,1 一般
1010,元智大學,07111041,化學工程與材料科學學系,N 職,M 碩士,2,0,10,2,5,0,5,1,5,0,3,1,0,0,0,0,03 桃園市,1 一般
1010,元智大學,07141032,電機通訊學院英語學士學位學程,D 日,B 學士,34,9,30,4,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,07141033,電機工程學系,D 日,D 博士,12,0,9,0,5,1,7,0,2,0,6,0,6,0,0,0,03 桃園市,1 一般
1010,元智大學,07141033,電機工程學系,D 日,M 碩士,62,8,53,3,27,0,9,1,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,07141033,電機工程學系,D 日,B 學士,210,36,216,43,232,54,235,42,0,0,0,0,0,0,20,3,03 桃園市,1 一般
1010,元智大學,07141033,電機工程學系,N 職,M 碩士,9,0,16,0,10,3,9,1,12,0,8,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,07151037,機械工程學系,D 日,D 博士,5,0,2,0,2,2,3,0,1,0,3,0,1,1,0,0,03 桃園市,1 一般
1010,元智大學,07151037,機械工程學系,D 日,M 碩士,16,2,14,4,1,0,3,0,0,0,0,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,07151037,機械工程學系,D 日,B 學士,91,13,105,7,102,7,102,17,0,0,0,0,0,0,31,3,03 桃園市,1 一般
1010,元智大學,07151037,機械工程學系,N 職,M 碩士,8,0,8,0,5,0,0,0,3,0,4,0,0,0,0,0,03 桃園市,1 一般
1010,元智大學,07191043,工業工程與管理學系,D 日,D 博士,3,1,4,1,2,1,2,0,7,2,4,0,6,0,0,0,03 桃園市,1 一般
